Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold
ENSSSCG00000012314	188.07357904420954	0.053205993906404084	0.06461353398935582	0.8234496802971499	0.41025232127683375	0.661858011443099	FALSE
ENSSSCG00000022659	8537.0932974296	0.05318755704557808	0.07031001509785957	0.756471990107669	0.44936625984450823	0.69310279892333	FALSE
ENSSSCG00000036920	1832.8002262669302	0.05318399905792192	0.034454278202487254	1.543610890507135	0.12268262513559199	0.3432937315324104	FALSE
ENSSSCG00000017513	2121.1787015411755	0.05315300122157685	0.03406963272666837	1.5601283890557112	0.11872954402076383	0.3366486078731412	FALSE
ENSSSCG00000037224	81.39137013961417	0.053151731711382114	0.056800334724650875	0.9357644099994133	0.3493944994906099	0.6101784653239581	FALSE
ENSSSCG00000035102	248.50829271628635	0.053147251613518354	0.0850448459452345	0.6249320699309994	0.5320156430382896	0.7536906053555908	FALSE
ENSSSCG00000034572	235.01260577648227	0.05313496263599766	0.042784946260824554	1.2419078970457877	0.2142705460838581	0.46891808524479006	FALSE
ENSSSCG00000001697	1117.4021457001286	0.053123279820621	0.02782684624539426	1.9090657759829202	0.05625360700376814	0.22185016262111062	FALSE
ENSSSCG00000016778	260.04138568397747	0.05310522337219469	0.05556263276161139	0.955772265148772	0.33918730343828796	0.6009197330737764	FALSE
ENSSSCG00000011593	735.4788579996501	0.053078738875527484	0.03265880658153085	1.6252504127185248	0.10410921261087344	0.31482226752776904	FALSE
ENSSSCG00000013727	557.9494485275077	0.053059574678888485	0.05788063762444196	0.9167068100245387	0.35929629658391005	0.6197247284130676	FALSE
ENSSSCG00000009096	459.0675497188771	0.05303325985480744	0.04013804136363632	1.3212717425433156	0.18641077241545467	0.43585066195146605	FALSE
ENSSSCG00000035390	500.9642624337345	0.0530170841043996	0.030314298115316444	1.7489134633010839	0.08030597899761589	0.2720310287760743	FALSE
ENSSSCG00000010568	66.23795161072131	0.05301422653592146	0.07596096610756589	0.6979140636632992	0.48523093867557054	0.7200184768584014	FALSE
ENSSSCG00000024793	458.8782168895869	0.053009430779812634	0.041804939115936274	1.268018370575862	0.20479139027123378	0.45756282299609974	FALSE
ENSSSCG00000025647	217.43049201164047	0.0530066142829676	0.05842006897648445	0.9073357017826204	0.3642292999816513	0.6238987126933749	FALSE
ENSSSCG00000017806	209.74485458108083	0.05299996129819692	0.04072359325332843	1.3014559144744702	0.1931024452443105	0.44468100241683495	FALSE
ENSSSCG00000023266	1143.6108313613804	0.05299877964261344	0.024948869457111077	2.1242958416902296	0.03364541323052905	0.1641514619726585	FALSE
ENSSSCG00000030660	262.17548518988355	0.05291414340196265	0.04619404145407183	1.1454755145113735	0.2520122327018696	0.5149741265736222	FALSE
ENSSSCG00000007749	173.7161069823618	0.05291156394489504	0.05064135696600621	1.044829110333926	0.29610195812399803	0.5610820888175458	FALSE
ENSSSCG00000040449	2413.200760552764	0.05290756013332611	0.027479139727796153	1.925371778644445	0.0541828636076262	0.21719038816143227	FALSE
ENSSSCG00000032417	19.83299789025372	0.05286352688687449	0.12967595198762863	0.4076586759271896	0.6835242800651298	0.8469392650389728	FALSE
ENSSSCG00000024444	188.21377945062227	0.0528510556607964	0.04119447053793447	1.2829648001453935	0.1995044084614751	0.45174861868130667	FALSE
ENSSSCG00000035960	6.981706851273711	0.052838502424083035	0.1896463980301048	0.2786159029273805	0.7805396070353915	0.9011581770941502	FALSE
ENSSSCG00000011494	529.8348995729804	0.05280755742541923	0.033376409717535443	1.5821820822649768	0.11360800953011863	0.3289706439933407	FALSE
ENSSSCG00000016948	698.6411435527255	0.05280339523583053	0.03275875050017195	1.6118867304036328	0.10698659026386786	0.3195363975893821	FALSE
ENSSSCG00000014100	441.68857238284136	0.052758867943732086	0.054161335757294746	0.9741057380887478	0.33000404073818407	0.5934547725247961	FALSE
ENSSSCG00000005186	211.66759760430978	0.052736893207794615	0.07994305963024066	0.6596806958817653	0.509458757199627	0.738839320420596	FALSE
ENSSSCG00000011677	161.45957404070046	0.052734299478423945	0.06798013985226543	0.7757309648527676	0.43790785281508826	0.6840305851502524	FALSE
ENSSSCG00000037869	2567.8456504795845	0.052705534252722896	0.04147750210311018	1.2707017438441837	0.203834774978596	0.4566381408692098	FALSE
ENSSSCG00000015545	21045.912134772938	0.05269331124138316	0.08572974909316525	0.6146444122228757	0.5387895776097735	0.7577824065261065	FALSE
ENSSSCG00000021461	1183.0457797428114	0.05269244017172556	0.03935708985054543	1.3388296841006226	0.18062612486927623	0.4286792093747562	FALSE
ENSSSCG00000005174	1074.2920327113861	0.052687383970874795	0.03186611373245081	1.6533984788117	0.09824979225956884	0.3047715800858072	FALSE
ENSSSCG00000031398	37.935204034928205	0.052671781689004105	0.13413298528262807	0.392683287992292	0.6945534154350402	0.8534368048960085	FALSE
ENSSSCG00000038738	295.3990530213332	0.05262341413198918	0.04450152693267158	1.1825080566697312	0.23700417063647103	0.49811237876203784	FALSE
ENSSSCG00000021696	9025.771870093575	0.05261000654351722	0.040622280311338674	1.2951022478379304	0.19528495959377687	0.44761547269383334	FALSE
ENSSSCG00000030998	21.754669759763246	0.05259796596632198	0.13112411320024353	0.40113114729705024	0.6883235698607613	0.8503405795465678	FALSE
ENSSSCG00000015659	137.51418173562706	0.052566318998839116	0.05905208424316202	0.8901687327814525	0.37337529099985034	0.6314232726858441	FALSE
ENSSSCG00000000694	32338.16927558323	0.052563417058958097	0.030366304478594917	1.7309783973222632	0.08345561751275811	0.27813825834660644	FALSE
ENSSSCG00000003256	1927.9330353336532	0.05254096781758376	0.06580331354029288	0.7984547432465041	0.4246066460796	0.6734701881217103	FALSE
ENSSSCG00000024361	124.44633250870187	0.05254074343369581	0.052285903278066245	1.0048739744300539	0.3149575377581368	0.5790599674407215	FALSE
ENSSSCG00000027846	571.8517302054262	0.052532157314782474	0.04442740723436885	1.1824268077958828	0.23703639139739902	0.49811237876203784	FALSE
ENSSSCG00000000171	85.975838211649	0.05248970079350067	0.06848979541710876	0.766387174524816	0.44344596185798907	0.6881032756276664	FALSE
ENSSSCG00000021309	65.15387920654717	0.05248181588070679	0.0707768751350716	0.7415107799058626	0.45838379804977336	0.6994016472008777	FALSE
ENSSSCG00000020710	659.4451310658251	0.05247779524729063	0.0418729269715917	1.2532631235187763	0.2101099641418993	0.4641052066751638	FALSE
ENSSSCG00000029502	903.7937658908785	0.05247433727676532	0.043865823258809736	1.1962464939313935	0.2316003820351647	0.4916948599834868	FALSE
ENSSSCG00000028475	1395.9728149555983	0.052458179431183444	0.0351697280055771	1.4915719400179837	0.13581139879190704	0.363487950800681	FALSE
ENSSSCG00000030739	0.6634180354980328	0.052439016474895864	0.6929429170579405	0.07567580991741513	0.93967702168354	NA	NA
ENSSSCG00000036751	1207.6207836905082	0.05243448299236996	0.0354874220389106	1.4775511992637154	0.1395279446238095	0.36917712536229547	FALSE
ENSSSCG00000010177	18.801368015530688	0.052399697209641195	0.1447032128040046	0.3621184090820066	0.7172635474238516	0.8657160421779057	FALSE
ENSSSCG00000017459	2.5664069391978295	0.05239419491828987	0.30953972940893176	0.16926484693366162	0.8655883250556315	NA	NA
ENSSSCG00000022504	211.03193715206763	0.05237117765976045	0.05689600804164441	0.9204719181955251	0.3573262012455582	0.6175223087598691	FALSE
ENSSSCG00000008452	1878.136688694046	0.05236162549454652	0.050999367531299765	1.0267112717115696	0.30455644009124455	0.5699448738990122	FALSE
ENSSSCG00000007487	140.81016766825593	0.052339129781075105	0.05210636933216153	1.0044670248934406	0.3151535577062354	0.5792094026581588	FALSE
ENSSSCG00000010275	641.3305223561774	0.05231933346717568	0.057161919671539066	0.9152830025270389	0.36004307999499596	0.6204130879883605	FALSE
ENSSSCG00000003773	1406.6926197809419	0.052313635980325346	0.07953202857492886	0.6577681585355204	0.5106871178054345	0.7397279533022687	FALSE
ENSSSCG00000003356	58.107532948924764	0.05231101915302336	0.08527459978956436	0.6134419778235654	0.5395841368404278	0.7582107800169219	FALSE
ENSSSCG00000010252	12.812154000970185	0.05228853273898994	0.1486449912539706	0.3517678752434466	0.7250123524849981	0.8689995961733603	FALSE
ENSSSCG00000008068	1687.3211821991674	0.052237072198828824	0.04714889349827429	1.1079172451998427	0.26789755711490987	0.5324816281926658	FALSE
ENSSSCG00000023820	1444.9984450905104	0.052222261886381564	0.031259058351746916	1.6706281199754411	0.0947951546420942	0.2990787128958072	FALSE
ENSSSCG00000000097	785.3204035496586	0.05221731106116262	0.03577800847656205	1.4594806498346564	0.14443286265818744	0.3767096657793912	FALSE
ENSSSCG00000007941	2019.828676190067	0.052188429287478556	0.04109954223391528	1.2698056097669317	0.20415388199072063	0.45703325603376244	FALSE
ENSSSCG00000022306	134.47250571377086	0.05215571634895452	0.0523844740995714	0.9956331001780784	0.3194284460125846	0.58359565525571	FALSE
ENSSSCG00000009820	402.65499519178064	0.05215289055807073	0.03418978020416269	1.525394145462245	0.12716081814085167	0.3506415567962596	FALSE
ENSSSCG00000000496	2030.37252875427	0.052128862190577836	0.026715367373116857	1.9512687758519867	0.051025081355084795	0.21119892926870287	FALSE
ENSSSCG00000038008	374.33582931120833	0.05212222073722775	0.038991112535385584	1.3367718269112043	0.18129712804989126	0.4293297431098598	FALSE
ENSSSCG00000039476	52.587455283843006	0.05211086166665185	0.17560752191050485	0.2967461820525501	0.766660296035146	0.8924823985822317	FALSE
ENSSSCG00000013583	529.618409046647	0.05210643927036398	0.043979719565560925	1.1847833452573178	0.23610311920721141	0.49740979066935476	FALSE
ENSSSCG00000031958	1402.3583199320847	0.0520585080755209	0.03365130166372703	1.5469983478123557	0.12186364404968657	0.34163328868723686	FALSE
ENSSSCG00000008633	1490.6338095101764	0.05205054121866999	0.029790398935348808	1.7472253839779117	0.08059825021649905	0.27245087082112984	FALSE
ENSSSCG00000008376	366.2515234694003	0.05203248519300709	0.04698275932082254	1.1074804022833655	0.2680862808032166	0.5324816281926658	FALSE
ENSSSCG00000036973	891.05959751305	0.05202404760508767	0.052097731297166126	0.9985856640923928	0.31799544765649224	0.5821781959942559	FALSE
ENSSSCG00000001455	69.05639331617057	0.05202302449461507	0.25105298021987515	0.20721930665412813	0.8358385900093435	0.9275044319219347	FALSE
ENSSSCG00000029156	117.28810071215521	0.051975391754004376	0.07429243559312941	0.6996054354531227	0.4841737471347862	0.7192250239527394	FALSE
ENSSSCG00000034415	1008.0089489919043	0.05190630250527551	0.027730188577368597	1.871833736739812	0.06122960927369416	0.23309733605852798	FALSE
ENSSSCG00000026194	360.0226744916017	0.05190012551649982	0.03526062822339815	1.471900193827519	0.14104783126383216	0.37077388589819027	FALSE
ENSSSCG00000004148	185.47160247992807	0.05186522041628472	0.062254021428607226	0.8331224108271245	0.4047756954970838	0.6568009356699708	FALSE
ENSSSCG00000038026	1368.499153619231	0.05186520960215389	0.030874512274509668	1.6798713819675257	0.09298234293934443	0.2957623611580408	FALSE
ENSSSCG00000009733	1096.3957224682204	0.0518634109217396	0.029065580462741894	1.7843583405540933	0.07436545587860562	0.2604510785905651	FALSE
ENSSSCG00000004027	185.01833493560193	0.05185344057373757	0.07412810185968512	0.6995112416595991	0.4842325900833419	0.7192250239527394	FALSE
ENSSSCG00000011864	313.88855608627455	0.05183497577453714	0.0492766281341245	1.0519180742937435	0.29283713867196326	0.5576167016280915	FALSE
ENSSSCG00000040738	11531.288877905235	0.05174791549086927	0.02702467806839738	1.9148392946587292	0.055513001512464875	0.22047964723440022	FALSE
ENSSSCG00000007456	842.1805091529556	0.05171917373984628	0.05566039778194982	0.9291915940388474	0.3527898029795557	0.6131807132470907	FALSE
ENSSSCG00000006031	311.38438525043136	0.05165633213886726	0.10303405134290662	0.5013520429954785	0.616123384542647	0.8067242378967532	FALSE
ENSSSCG00000011794	763.6442997593871	0.05163969287481976	0.031587131821394464	1.6348332342046763	0.10208401175957135	0.3118928033922287	FALSE
ENSSSCG00000039463	0.6538780965930138	0.051632276944358416	0.6859106286755814	0.07527551664282373	0.9399955010908772	NA	NA
ENSSSCG00000009951	1528.5266523810224	0.0516112099087442	0.0387369025540048	1.3323525244898138	0.18274437492236337	0.43120632756593524	FALSE
ENSSSCG00000029080	37.849422374402195	0.05154244325509387	0.09126820813060779	0.5647360051304496	0.5722533405154063	0.7786347339411782	FALSE
ENSSSCG00000012323	2253.7425381141325	0.05151148579350502	0.040556191856517494	1.270126297255569	0.20403964570538854	0.4569619039577646	FALSE
ENSSSCG00000015949	1828.9641078804234	0.05148142016853219	0.043383819097357765	1.1866502590056116	0.23536560269062864	0.4964312934744959	FALSE
ENSSSCG00000016494	836.744483176302	0.051450921707958466	0.044861970553706214	1.1468716392286944	0.25143467557582416	0.5142102264578368	FALSE
ENSSSCG00000003339	639.0227966392393	0.05142849767012233	0.04113496896322006	1.2502379111093047	0.21121265176302248	0.46545744415504553	FALSE
ENSSSCG00000040608	746.2329180751177	0.05140571320299973	0.03385936941274931	1.518212361735348	0.12896087217981175	0.3532254382874062	FALSE
ENSSSCG00000009176	446.6168483038505	0.051399449307928266	0.034353742959122885	1.4961819260593487	0.13460625315329006	0.36187741949355323	FALSE
ENSSSCG00000038739	71.33057616598586	0.051359145729438685	0.07592770122362441	0.676421713047446	0.4987729353576014	0.7308737098011963	FALSE
ENSSSCG00000033177	175.27761527497444	0.05135007521660514	0.04422256653176334	1.1611735646261596	0.24557132293294218	0.5083981017766884	FALSE
ENSSSCG00000027792	314.12747050775306	0.05133877955515989	0.05276293161092058	0.9730084737091083	0.33054909064311905	0.5939607712548786	FALSE
ENSSSCG00000008689	199.04541144021073	0.051336495115232396	0.08021528447068461	0.6399839563492887	0.5221830298101209	0.7477870522189951	FALSE
ENSSSCG00000008646	863.273791289618	0.051329206263555985	0.03388405899412202	1.5148482143907325	0.12981084725314945	0.3547288586412081	FALSE
ENSSSCG00000016175	55.139258796004775	0.05127435860002365	0.10089262610807771	0.5082071958866229	0.6113080449420427	0.8036153674133937	FALSE
ENSSSCG00000009302	843.0367988665207	0.051270076745580574	0.03275361833526491	1.5653255839028786	0.11750658728471784	0.33498739826675966	FALSE
ENSSSCG00000015066	568.9358110590375	0.05125420051145311	0.02963846735529763	1.7293134593308128	0.0837530090477639	0.2785146177029724	FALSE
ENSSSCG00000015893	2526.5113469321573	0.05120982423323032	0.06759215670081166	0.7576296826849939	0.44867270537145404	0.6925593160886047	FALSE
ENSSSCG00000028517	1516.156540774037	0.05120604912593451	0.03847425702713644	1.3309171659849899	0.18321626825003426	0.4317316724896103	FALSE
ENSSSCG00000011620	866.2255054825358	0.05119571337080827	0.02951102674862072	1.7347994634988781	0.08277633126603232	0.276725112735716	FALSE
ENSSSCG00000000955	88.50104243107052	0.0511876912562293	0.05666600396443508	0.9033227627689417	0.3663546189861987	0.6252760452977565	FALSE
ENSSSCG00000024223	33.408092100638534	0.05118274220131713	0.15224055415045937	0.33619650484675206	0.7367226884029289	0.8759419849382265	FALSE
ENSSSCG00000016982	567.6882190650866	0.05117186961614101	0.040335629021672814	1.2686518310807984	0.2045652694763469	0.4574625577303304	FALSE
ENSSSCG00000008254	339.9516276257224	0.051139534283155284	0.07725773067775327	0.6619342017235973	0.5080133913951089	0.7379980201364441	FALSE
ENSSSCG00000025610	1757.835300961124	0.05112186827220251	0.03066777094958657	1.6669574178129722	0.09552287237561374	0.30074810379548744	FALSE
ENSSSCG00000017275	276.2883526308937	0.051087056453634004	0.038475336526307524	1.3277871245831265	0.18424844160166515	0.43297503904175044	FALSE
ENSSSCG00000037322	66.18286474218893	0.051076627516623965	0.20551398106004967	0.24853115711723647	0.8037234662328907	0.9117977505903736	FALSE
ENSSSCG00000039598	51.819148350479	0.05105752624952311	0.06919260268562401	0.7379044040517241	0.46057254254744895	0.7009383014170135	FALSE
ENSSSCG00000037963	140.5114187873882	0.05105378268170553	0.06248067076834731	0.8171132296417241	0.41386372321522763	0.6647806771713415	FALSE
ENSSSCG00000040257	2102.0623636452547	0.05104825298170749	0.03876526443265468	1.316855533654144	0.1878870539043313	0.43780433254761125	FALSE
ENSSSCG00000007763	841.2453669736971	0.05104371910250391	0.029815016530812415	1.7120137783506721	0.08689412932566035	0.28415562394899596	FALSE
ENSSSCG00000000156	390.9230684940381	0.05103788667215378	0.03996530072063883	1.2770549889994163	0.20158283427597315	0.45399137518269994	FALSE
ENSSSCG00000030295	1189.3856906184458	0.05101828763150737	0.03728403396404529	1.3683682318470864	0.1711968429510513	0.41548156885428217	FALSE
ENSSSCG00000005768	369.5432235635487	0.051001202303310574	0.03320255966017754	1.5360623646278802	0.12452308557510906	0.346305328757769	FALSE
ENSSSCG00000032741	1924.2648824264481	0.0509889327123224	0.060883945315249044	0.8374774737134466	0.40232423378966437	0.654777335108974	FALSE
ENSSSCG00000007076	177.3997619059767	0.05096137119976585	0.04832868231073205	1.0544746672815695	0.291665652837199	0.5561552060647874	FALSE
ENSSSCG00000014146	1129.033802251094	0.050958750351448714	0.0690781240562266	0.7376973687063433	0.4606983714542789	0.7009383014170135	FALSE
ENSSSCG00000032711	1214.9813071784836	0.05093939791281768	0.027367410637392894	1.8613159493875424	0.06269957212958141	0.23635858743606275	FALSE
ENSSSCG00000000737	195.19099860564032	0.05093918751291465	0.04812914610139659	1.0583854408220328	0.2898797542788239	0.5544252334931181	FALSE
ENSSSCG00000023861	59.78575929520671	0.050928025346534	0.08834056492475784	0.5764964870884722	0.5642796436314519	0.7733509120014477	FALSE
ENSSSCG00000034190	1163.7015252470574	0.05091334693990818	0.04203303695566432	1.2112697684350204	0.2257920311897979	0.4837168652338802	FALSE
ENSSSCG00000037597	2812.826280701364	0.05091109752209248	0.026673251015431346	1.9086948753505433	0.0563014646453163	0.22198109361850302	FALSE
ENSSSCG00000039465	2.212071518507814	0.05090945986339024	0.4695783090963721	0.10841527148338112	0.9136662876452268	NA	NA
ENSSSCG00000033126	3265.705109611545	0.05089130850443734	0.020509676530741133	2.4813316011180575	0.013089254209753393	0.09769525172622247	FALSE
ENSSSCG00000000488	264.3219097495706	0.050865955195610775	0.04629805695861622	1.0986628497407052	0.27191515258379195	0.5362875227990228	FALSE
ENSSSCG00000023973	638.152627761977	0.050838171051709416	0.04316395911114657	1.177792123303654	0.23887948957799743	0.4999525017530984	FALSE
ENSSSCG00000036144	0.36645830650556627	0.05082052896831516	0.7467056798339347	0.06805965233801022	0.9457381486168794	NA	NA
ENSSSCG00000021363	5614.986227388761	0.05080810101278635	0.023966963326859388	2.119922341427649	0.034012594953736076	0.16498614285053784	FALSE
ENSSSCG00000034495	672.8917147911055	0.050805227752021766	0.054584510107446534	0.9307627319914484	0.35197631160968784	0.6123296109152341	FALSE
ENSSSCG00000021180	577.0288876306125	0.05079649837239092	0.032973491478801	1.5405253157691388	0.1234323568260247	0.3445004813441427	FALSE
ENSSSCG00000021560	684.6225953080387	0.05079567594596637	0.04635460807874742	1.0958063944726801	0.2731635095355067	0.537429929280939	FALSE
ENSSSCG00000004140	1064.095979767405	0.05075758255139641	0.029334451202730313	1.730306191876947	0.08357558386734022	0.2782300817953397	FALSE
ENSSSCG00000015340	585.2525941369896	0.05075576533607561	0.03332599801678318	1.5230081124806731	0.12775667582047648	0.3517082527950001	FALSE
ENSSSCG00000010073	834.7520453198506	0.05074137596973264	0.07079439521959205	0.7167428411859669	0.47353278627271284	0.7107213749033554	FALSE
ENSSSCG00000028974	664.0798669753192	0.05073870458293358	0.046275835761523505	1.0964405882242492	0.27288600984825007	0.5372356579106689	FALSE
ENSSSCG00000010872	6920.617839126369	0.0507332869851172	0.0205635566011534	2.4671455414610324	0.013619498798059636	0.09943363255107414	FALSE
ENSSSCG00000007095	197.08577535572772	0.0507296629084896	0.03614630931543351	1.403453460927182	0.16048166057887256	0.39859652771990506	FALSE
ENSSSCG00000038886	28.94121391926571	0.05069510639260204	0.10299894373845485	0.49219054635484505	0.6225846468843957	0.8114658656009371	FALSE
ENSSSCG00000027952	1102.8061487077885	0.05068936301438336	0.0311336709892107	1.6281203405775577	0.10349937133050768	0.3138937418737788	FALSE
ENSSSCG00000027057	581.8939312196629	0.05068774445626002	0.05850759503840433	0.8663446929067694	0.38630116400732567	0.6420264297329829	FALSE
ENSSSCG00000027410	831.5719830924236	0.05067261489954043	0.034776047901000015	1.4571125230731954	0.1450853220935084	0.37724012195013573	FALSE
ENSSSCG00000032946	62.79596923849502	0.05066668606237345	0.08343432397241685	0.6072642966355635	0.5436755284633304	0.759891297004954	FALSE
ENSSSCG00000007481	142.93112810721567	0.050644936567040784	0.0496905929368884	1.01920572031339	0.3081053115260199	0.5725790695484164	FALSE
ENSSSCG00000007947	216.1268924981606	0.05062897726376645	0.05226638542922528	0.9686718690796771	0.3327089324503024	0.5956000416489386	FALSE
ENSSSCG00000010565	736.6698333609951	0.050626334409853764	0.05642581092701527	0.8972194387305675	0.3696018345284131	0.6283397150985954	FALSE
ENSSSCG00000025326	106.86412574679096	0.05062496005361121	0.05562007394078334	0.9101922465531016	0.362721132417796	0.6226500381475326	FALSE
ENSSSCG00000032053	1674.8811799687032	0.05061878172426858	0.06865530186638921	0.737288750441711	0.4609467718689996	0.7010019997172253	FALSE
ENSSSCG00000038900	315.8389108911101	0.05061794718727756	0.03947705272847762	1.2822119101804987	0.19976831929818248	0.4519547225828777	FALSE
ENSSSCG00000004691	358.78983560502996	0.050607817124168175	0.048592882088981285	1.0414656416447419	0.2976594912720863	0.562204456949922	FALSE
ENSSSCG00000034752	696.1698171900821	0.05058880818160681	0.0282580654033652	1.7902431556967904	0.0734148301406365	0.25878282304716527	FALSE
ENSSSCG00000012862	534.9087420242226	0.05057616285724075	0.04072024464944871	1.2420397591576227	0.21422189296463323	0.46891808524479006	FALSE
ENSSSCG00000013867	1770.2793649799876	0.050549829745290334	0.031953497731366694	1.5819811079920936	0.11365388334476746	0.3289706439933407	FALSE
ENSSSCG00000022906	639.7691272725701	0.0505233662200146	0.03360878777276432	1.503278444959488	0.13276725613915252	0.3593614525417919	FALSE
ENSSSCG00000028707	1731.0783980851181	0.05051698926883043	0.027046113009569474	1.8678095906408612	0.061788616177118116	0.23428312553487152	FALSE
ENSSSCG00000028856	1157.8408511599114	0.05051006522314693	0.029457298328904053	1.714687635613396	0.08640251167677704	0.28329808230990616	FALSE
ENSSSCG00000022554	2.938941692931927	0.05049219778453453	0.26991474554948036	0.18706720776497324	0.8516079386788153	NA	NA
ENSSSCG00000034985	20.707503268160437	0.05048270848829222	0.1577637017326653	0.31998937609765576	0.7489763841336401	0.882209032303184	FALSE
ENSSSCG00000032556	6874.630138660686	0.05047087888405117	0.033880423310886795	1.4896767499310837	0.1363092507617417	0.3643253253681285	FALSE
ENSSSCG00000015040	700.085735366625	0.05044500337281693	0.0377329645587431	1.3368947805382105	0.18125698480116598	0.42930181073332147	FALSE
ENSSSCG00000022324	2286.7306174371997	0.05043852058453661	0.0388359836568675	1.2987573851658418	0.1940272035474134	0.4459474837641567	FALSE
ENSSSCG00000035092	64.62069544798024	0.050436845441625744	0.0648562111302565	0.7776717844391023	0.4367625301241548	0.683024063805325	FALSE
ENSSSCG00000005918	287.68248170133273	0.05043554455446699	0.05403524480729888	0.9333823643129743	0.3506225826662717	0.6112781610817988	FALSE
ENSSSCG00000009793	1066.6394061511214	0.050429509443072146	0.038705334049021024	1.3029085184797071	0.19260599536194875	0.44429934406113514	FALSE
ENSSSCG00000006176	1150.617659130317	0.05042440480912848	0.03566619858854188	1.4137869132295984	0.15742447716406802	0.39429239764882795	FALSE
ENSSSCG00000017591	1644.568588303365	0.050419471521744315	0.04979185793433125	1.0126047432943917	0.3112489933135294	0.575525611079376	FALSE
ENSSSCG00000010416	213.58722682893003	0.0504057465961172	0.05119816213807688	0.9845225783725867	0.3248586356187836	0.5883352281524586	FALSE
ENSSSCG00000011562	1237.0732714053368	0.05039300979036948	0.02462317994326597	2.0465679049773233	0.04070052881277642	0.18365378917404993	FALSE
ENSSSCG00000030421	9447.423394604377	0.05038853528770371	0.03219370822315876	1.5651671729899195	0.11754371645450079	0.33498739826675966	FALSE
ENSSSCG00000009177	963.5932076623933	0.05036846274357343	0.0435489642677699	1.1565938155009248	0.24743835019038593	0.5105185797388562	FALSE
ENSSSCG00000015273	5771.583194525991	0.05036225266611085	0.0569932092800403	0.883653566842538	0.3768832530510188	0.6341688871338477	FALSE
ENSSSCG00000010925	2002.163129661312	0.05034822367376777	0.033147315991408195	1.5189230912939695	0.12878185590997332	0.35295129757912236	FALSE
ENSSSCG00000007670	322.4611469703963	0.05032161418365129	0.06497549393019411	0.7744706679369595	0.4386525075015328	0.6842762230740845	FALSE
ENSSSCG00000038189	273.19905791233373	0.050274979377909465	0.03436564206199956	1.4629431129849877	0.14348294563084876	0.3754156407452615	FALSE
ENSSSCG00000004996	362.4124479670576	0.05027236135205588	0.046556862596606935	1.0798056086305037	0.2802287531014417	0.5450659416224276	FALSE
ENSSSCG00000001729	5.423464503276336	0.050255607794793884	0.1967993992938055	0.25536464021298333	0.7984414786288411	NA	NA
ENSSSCG00000036607	1774.4391993231038	0.05023554718747621	0.06302969585854465	0.797013955139782	0.4254429266013695	0.6745793823108721	FALSE
ENSSSCG00000007682	47.099758353053524	0.05022969436053075	0.09700866825933904	0.5177856294887867	0.6046078458416705	0.7992476621356719	FALSE
ENSSSCG00000030018	215.77345184597755	0.0502088182723367	0.059635889925283014	0.8419228477221122	0.39983114048266516	0.6523424683763716	FALSE
ENSSSCG00000008562	730.900452617368	0.05020539356857439	0.036903696258174364	1.3604434964276413	0.173689621956354	0.4195144553280742	FALSE
ENSSSCG00000033057	301.26688031665225	0.050164707850357614	0.0527956694874655	0.9501670939558307	0.34202735589023864	0.6028773175369306	FALSE
ENSSSCG00000036373	13.93031128630666	0.050153789354327356	0.1485921307083333	0.3375265508021593	0.7357200005650317	0.8754475433903615	FALSE
ENSSSCG00000021656	1654.9255867540278	0.05012741477551267	0.05779486457323988	0.8673333720159389	0.3857593767001612	0.6414779840504272	FALSE
ENSSSCG00000008305	486.7417073404291	0.050101968153755304	0.03477813419236647	1.440616908216781	0.14969294095115504	0.3820916733127072	FALSE
ENSSSCG00000003341	350.2216239628112	0.05009012195542797	0.04254047273185496	1.177469800844966	0.23900804418567834	0.5001434048843323	FALSE
ENSSSCG00000009828	1600.6203782656369	0.05005279270487586	0.0328381103744828	1.5242287736437448	0.12745157262132512	0.3512972861472801	FALSE
ENSSSCG00000028671	37.512356791804876	0.050021676482659164	0.18779190201810808	0.2663675906420915	0.7899561227591724	0.9059095404070294	FALSE
ENSSSCG00000038494	2123.046828982566	0.05000704495318423	0.02791847080996384	1.7911813757126407	0.0732641938893197	0.2587483564038847	FALSE
ENSSSCG00000030605	570.0185151958312	0.04998073171657318	0.031448326958336326	1.5892970008480622	0.11199335554405256	0.3267245957154945	FALSE
ENSSSCG00000014892	167.45095690556278	0.04997284686901383	0.057645209105457854	0.866903731368066	0.3859947588848097	0.6417989271576151	FALSE
ENSSSCG00000003466	2.541423490476934	0.0499551413075172	1.1198481878598483	0.0446088513149152	0.9644190873557614	NA	NA
ENSSSCG00000023666	3891.516665029452	0.04992789167594686	0.025608232764403	1.9496812659930858	0.05121412056989232	0.2116198204394132	FALSE
ENSSSCG00000011565	1388.1371749080677	0.049899857343022026	0.03557467963362417	1.402679036239531	0.16071257141328055	0.39892332101011646	FALSE
ENSSSCG00000015892	544.0372938033337	0.04985663325469	0.033410982051482685	1.4922229217287406	0.13564071524406543	0.36324367668543356	FALSE
ENSSSCG00000013874	479.17044430431275	0.04985487038096024	0.048731335490110994	1.0230556967000677	0.30628151245572627	0.5712412463509404	FALSE
ENSSSCG00000037399	21.465617222336185	0.04985144113406539	0.11649430707663945	0.42793027732478844	0.6687018828513343	0.8376823595932107	FALSE
